Series Name,Country Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Electricity production from natural gas sources (% of total),Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),"Hong Kong SAR, China",23.2040995771304,-5.381112919705096,9.080003250884097,-3.8548149911815983,-0.9315638768112038,-2.3771754853800005,-13.988870697065398,8.673615849103701,-1.1327138538469015,1.4717490965780016,-4.297902452123001,5.0474168219727,-2.6352911101466994,8.608881161334399,-9.040120223485097,-1.1349320935009004,-2.798446480791199,-1.5516066710994032,10.8093348602622
Electricity production from natural gas sources (% of total),Hungary,-1.931680479416201,3.4498325120911986,0.9903104829202007,-1.9098534626363985,5.572900570575701,5.364881262502998,5.103321126180003,-0.03535388894510305,-0.14546465288059807,2.0785315099769974,1.4188236592653993,-0.2018158070624949,-8.892129424790703,2.0105866866659987,-1.2227159292983991,-2.668980268433998,-8.8523127315067,-3.8650565772792014,2.409056444430501
Electricity production from natural gas sources (% of total),IBRD only,0.13398643716890035,0.2193576427685997,0.8220167941189978,0.04767431135750044,0.5576571824533012,0.14934245080949893,0.4478151294169024,-0.25267535422680254,-0.36508762519549975,-0.5906082385714981,-0.0019068367840020528,0.2375858795954997,-0.15933889490029784,0.055020392474798285,-1.398471827945098,-0.20117662089420207,-0.7384497380758006,0.31290931661900245,0.26183008575520006
Electricity production from natural gas sources (% of total),IDA & IBRD total,0.1808238500343009,0.23428692432730003,0.774259309199298,0.07314521071599955,0.5666559701888012,0.2215398102905013,0.5435167222738002,-0.21212560225680122,-0.47179842760549917,-0.6559248031104019,-0.08798550951349782,0.1515297815072998,-0.08220537922660043,0.11379378823869857,-1.3815751938935001,-0.23218713621329812,-0.7338111410047006,0.324160505731399,0.2721652870670006
Electricity production from natural gas sources (% of total),IDA blend,1.3546799939322014,1.154516022586101,0.48428317870829574,1.1790515239350015,0.5938853215603004,1.154620861076502,4.870242522335197,0.7308718538171988,-2.962077087769096,-3.0225002180872025,0.7736695146053023,-3.2864046309461017,-0.03663275606099603,-0.6190179256436039,1.521003176214201,-0.1401858297360974,-1.6807434915615005,0.5057900325291982,-0.2180410395029
Electricity production from natural gas sources (% of total),IDA only,0.7534924427391019,0.07079267137649836,0.09086309842160034,0.7479433999682996,0.4975467098735997,1.2733214528944004,1.1155830081318001,0.4785548902553991,-0.9988356913383001,0.3972089669696004,-1.4868824019739009,1.1721340349840013,2.7987694395825997,3.587759588572002,-1.6698421113147006,-0.6805292458595993,0.46631839202509795,0.7720819945279018,1.0867840975564995
Electricity production from natural gas sources (% of total),IDA total,1.1169097237593029,0.4528486090278001,-0.12986793768780203,0.708786183014702,0.5289052580925002,1.4068299585115973,2.9068295824789985,0.4643504611190039,-2.1032201892288995,-1.3466801487858007,-0.7658405864456022,-1.0040654348216975,1.4535752918073968,1.7548252548173018,-0.3814775207456975,-0.48144482466850036,-0.3153934592962031,0.6562548912794028,0.5637181452053994
Electricity production from natural gas sources (% of total),Indonesia,-2.991042323878901,-5.283414859262997,-0.9048626969429989,-5.9926026912607036,-2.0607942328726985,-3.860842453597602,-1.7492324553315974,-3.9498871619418026,-1.3693034707087985,-0.35136302795570096,1.1235491887911007,1.1423225615228016,5.3195932581365994,1.5087648424354008,-2.9163635004588,1.930580482223398,1.1126644122537002,0.7499836642485995,0.5843574878845992
Electricity production from natural gas sources (% of total),"Iran, Islamic Rep.",4.484705202838697,9.407747578071408,0.43617164494570204,1.227759855782793,-1.2086338526383003,0.8837226560735019,2.616307363019999,-0.836314553480193,-2.2908307692780028,-4.546911191190503,0.6676429577589005,7.066924735218905,-1.977499266953501,-0.11916384433399685,-9.121884104786005,0.05628346429709552,-7.0014862838227,11.461919376629098,7.9480225031925045
Electricity production from natural gas sources (% of total),Iraq,-1.3911669565178997,-0.9880465779509997,1.0298863068361008,-0.380911560965302,-2.5017945544494005,-3.0183698142954984,-2.7828755208182,-4.575451933224561,27.011473178999562,9.035310758639795,-3.0095674130025003,10.559025342511099,-1.3858653474122988,-17.286819212856898,2.5957725776844995,-11.070028029828201,-1.1829985738812994,0.7988452860015016,2.4690451856683
Electricity production from natural gas sources (% of total),Ireland,0.11327866076479864,-2.589786701943101,1.1947366789090985,7.160208309151798,-1.9943438577092962,6.455121959344098,8.853842750307102,-1.307357904595598,-5.9711617063518005,5.6720773924485,4.691279047909902,0.37635147277449477,2.3898100920079983,5.983524294716602,-7.467624564228096,-4.723236389864404,-0.7519597073219018,-2.3776008287986983,-4.9454451101915
Electricity production from natural gas sources (% of total),Israel,-0.0014257713068078007,-0.014824873209802802,0.008845708745364798,-0.020528095347245097,-0.0008944030476485017,0.031960067417736104,-0.0083933328209597,9.12852115018011,2.396046572425389,6.391747965956199,1.6784422166292003,7.337115035633001,5.766581697765201,4.720025567642502,-4.381258539258802,-16.3197368256889,26.244927252528797,5.423098985846302,3.1743976950271033
Electricity production from natural gas sources (% of total),Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Jordan,0.27475463874749906,-2.123106657691599,0.1804450858743003,-0.30475059780410163,0.12576275676880044,-1.8247531441898701,0.9699724375180097,40.796249021270256,4.750558691723903,15.319035014375103,12.211203731422998,1.3458324144831977,7.234471903259902,-19.817934738903205,-44.1488165525503,-8.445832998672099,6.557915624228997,-18.02161854128227,41.33018977177487
Electricity production from natural gas sources (% of total),Kazakhstan,0.05210633568470868,-0.0008933532638888408,0.48996285254644967,2.007427266363109,0.0003990228439008092,0.0007484735936991171,0.00019484335140163012,0.00030719146809943254,0.011313959261800122,0.4782537038221992,-4.57823279257328,3.62549275169218,6.118903019608002,-7.444923738875252,0.280351253359731,7.01338408777702,0.5336522140927009,2.482836715346899,-0.8066266425748019
Electricity production from natural gas sources (% of total),Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),"Korea, Dem. People’s Rep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Kuwait,-3.4579098020707946,-17.167090721597404,-9.500792957324897,0.6078753935770962,-2.2300428750612973,-8.7193605772962,2.6293763114823,3.0784235514371012,-2.6051841167980996,6.316641243723499,0.4862265597168012,3.774781398580199,-6.831183541568102,5.7906788203261,3.3882462901942034,-1.7958270457954058,2.9041305429774056,-5.377450930093701,2.6700682955261996
Electricity production from natural gas sources (% of total),Kyrgyz Republic,0.33607065310980033,-4.0376001136467,-2.8548845884093996,-0.4605725898145394,-0.24861956522160078,-0.2358873076450596,1.1355830347273006,0.1969207868403,-7.624407395410921,-0.10899788572651037,-0.33030360983896,-0.7129776337554097,-1.1612851546731462,0.7740415482575859,-0.4864997780949698,-0.4753490031582981,-0.341313256130581,0.6102039586048951,0.501771814404944
Electricity production from natural gas sources (% of total),Late-demographic dividend,0.07226356829269776,-0.18532856523150087,0.06218635516730231,0.14279699791349998,0.28102389193069754,-0.5022834782356966,-0.2578027813524031,-0.47144127925939827,-0.49552459713170194,-0.49815748735709775,-0.5930345074557,0.15081615042299923,-0.36435661860070034,0.4741398544458999,-1.373870947302299,0.2038567640719986,-0.32486475473439924,0.09549057846400011,0.2645853218661003
Electricity production from natural gas sources (% of total),Latin America & Caribbean,-0.00024172523979970606,1.2531965619195002,0.8357481770303998,1.069805934693301,2.1705461042259007,1.2589358444468992,1.977437517073799,1.0980646390615014,-1.0060614290911012,0.29171524499179924,0.40813620738300216,1.5582124848038994,-0.42514273608999886,1.6484148519950992,-1.1115393569064018,1.697568085703601,1.3074512178855997,1.0652547362108002,1.2692681990499999
Electricity production from natural gas sources (% of total),Latin America & Caribbean (excluding high income),-0.09328033816430015,0.9204399352465007,0.6375246825269993,0.8988384191143002,2.0881162119691012,1.4735408998654993,1.8008981235871993,1.2686328069554023,-0.7639559518096029,0.5410598302859029,1.1344611327675977,1.8864435661953998,-0.5866947776941984,1.2352782389279007,-1.3696612765175011,1.9868164362267002,1.6073855026541004,1.2045682796332997,1.392495942415998
Electricity production from natural gas sources (% of total),Latin America & the Caribbean (IDA & IBRD countries),0.001142537238900232,1.2793241638197994,0.7713591992521991,1.0703814745285012,2.257348924424699,1.3098554903017003,2.002043600089202,1.1017570713817975,-1.0559184661477978,0.2917457760999973,0.4157587480732019,1.603909534816701,-0.426580319752901,1.6989218364742982,-1.1325088238075978,1.7547246380068984,1.3643304348691991,1.0470211612264002,1.3154048581577023
Electricity production from natural gas sources (% of total),Latvia,10.8893835730223,-9.107945008212099,4.691935211055998,4.036717540367199,3.194562446898903,2.5641568212543007,5.534591194968598,-8.005150553080899,-0.2714456825644014,12.646563406768202,-2.5880694636687025,-1.3263199711758986,-2.982829334580302,9.049489100117,4.3702085168485,-16.135960647653498,9.679570628041802,2.4559883502964936,4.352147446702105
Electricity production from natural gas sources (% of total),Least developed countries: UN classification,-0.28154005407400007,-1.0142656690185987,-0.039876877587101234,-0.19732438184199808,-0.5348818403184019,0.37130143117600056,1.2699567795348017,2.744005220742199,-0.24549146633830077,0.07328206693719963,-0.9039297569620999,1.3182937614394028,0.3450188845137987,2.5317880392442014,-1.974348284396502,0.7424626227013,0.058770141346300875,0.13117903168310008,0.2618807699929988
Electricity production from natural gas sources (% of total),Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40149589717522,4.88032691341541,-6.28182281059063,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Libya,-1.8076998625538998,-1.4891928087638995,2.2077200874451997,-0.9643859308195992,0.10590249811529873,-0.9187615659389969,-0.7724827795263032,-1.0895682471771977,8.6801295533518,11.6472354731318,4.406551439712494,-3.0108271407414975,-1.7900364910835975,7.928913135944796,12.6817907140181,0.6655725887903046,-2.0918974096382,-4.682467266901,-0.0008850632176020667
Electricity production from natural gas sources (% of total),Lithuania,-0.66213828451375,-1.7501568614808998,6.0116553050294,6.898704297113279,-1.413117203839299,-0.9229692279817012,1.1787178283101998,0.9767705367288002,6.5791179522421,-0.527169416523801,-2.5479263564854975,-2.652270407508201,-0.854068354051801,49.448403166091204,-0.9609458811714049,0.7325065961578048,-10.910309273056804,-5.489522519326101,-0.6910654378355972
Electricity production from natural gas sources (% of total),Low & middle income,0.29205801219600147,0.15885002861769948,0.774228537779198,-0.004848369476100345,0.5526624572576004,0.18172103997740052,0.5036300755517011,-0.24795407511300027,-0.4541188732746022,-0.669322211263097,-0.030218395666501863,0.19022281111829997,-0.1052562504286989,0.04159996366189844,-1.4673756393153994,-0.24632735157689822,-0.7253443493353018,0.35582890137780154,0.2624652556282001
Electricity production from natural gas sources (% of total),Low income,0.7858464150378799,-0.14600019015419985,0.22911230258864013,0.8951210348174197,0.7991846720806004,0.9450554488030694,0.9480699491209013,-1.4747238746787712,-0.8021704261231104,0.4639638585043002,-1.4414890712269193,0.27083417729395975,3.55733758339374,3.467057131646401,-1.4021089191213,-1.3377784558095005,-0.7990921656134997,0.23044006717849896,-0.5538606337056997
Electricity production from natural gas sources (% of total),Lower middle income,0.4393789465811011,0.6307319715856998,1.1281384833640011,-0.7310112155890991,0.9580452398726997,1.762413938185997,1.9225063462809011,1.1442560061382991,-0.41803486275789936,-1.483339886843698,0.5425218641802978,-0.8781497157859981,1.0978064801220988,-0.010807965565600597,-0.6333488937761977,-2.0305384370025017,-1.8198905260819984,-0.5387442330981003,0.08890911799250034
Electricity production from natural gas sources (% of total),Luxembourg,0.8687863860278,9.682629411289703,3.3879781420764985,-5.718799368088497,25.868741697961596,16.630684450753606,0.4573318664390911,-0.7053349529991948,-0.3976177203510076,-0.792604915814394,-1.5685803768640056,-2.3260339361117985,2.082247096022101,0.0819372632836064,-1.9390151293884088,-1.7237358079947,-9.817617498739097,-0.6302903321508921,-13.508324607433103
Electricity production from natural gas sources (% of total),Malaysia,6.574817796998097,-0.02200114796789876,3.870107498843197,-0.34295608056230265,-2.2168689182795873,-3.9966584605969047,3.4786821120347042,-4.377467701907307,0.3486205412117016,-0.6035784407475973,-2.922154913147807,0.49023685925489957,-2.5972959381611957,-4.5083925022535,-11.745310443728698,1.6326133016090978,2.3582325317537993,1.0901655216202997,-3.4657092489359016
Electricity production from natural gas sources (% of total),Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Middle East & North Africa,0.19505209251170186,0.19077755832729792,1.467613758188996,0.47684575792690254,2.844438344660098,0.7629153709074998,1.6337886472717997,1.4828711006554016,1.6996267438953012,0.21359131881899884,0.08989978262810183,2.1676916259670023,-0.32358268412540525,0.6717574328111056,-1.9781238794112,-1.1112075947884037,1.280276307705499,1.4993350642794994,3.630174681604906
Electricity production from natural gas sources (% of total),Middle East & North Africa (excluding high income),0.7721405792166962,2.1428524307322974,3.444721903403206,-0.7130826616579995,2.6098001835351994,0.6487177931515973,3.070224141263097,0.06217218084960052,1.960672203569004,-0.0643743840202049,0.4050464279474042,2.8752351699798027,0.5776775110563932,-0.2600428189900015,-2.5425126949717978,-0.6878900436172941,-3.683236901137704,3.1938238238004004,4.107001092928996
Electricity production from natural gas sources (% of total),Middle East & North Africa (IDA & IBRD countries),0.7773546960896027,2.157322701193401,3.467983448104299,-0.7178979717686005,2.627423662391301,0.6530984596805993,3.090956774580704,0.06259201763309363,1.9739122459836054,-0.06480909185840034,0.40778162859759703,2.894651080264701,0.581578456219205,-0.26179883814860716,-2.5596817943550008,-0.6925352328219958,-3.7081090917595034,3.215391102009704,4.1347348816613945
Electricity production from natural gas sources (% of total),Middle income,0.2720598218889023,0.17272849826559877,0.7928186882550001,-0.025148750617201898,0.549870205968702,0.16179459848829936,0.4885971025261,-0.22311150411159986,-0.4459661892506013,-0.6970019313785976,-0.0064251204830014785,0.18632711825179982,-0.1767028366272001,-0.024881812438099615,-1.4682028630480985,-0.22957750019100231,-0.727191967637399,0.35734923795270035,0.2718941241846018
Electricity production from natural gas sources (% of total),Moldova,11.919388124184707,-0.23516094494090112,5.459980379710302,1.3242458231122924,1.4091180771632992,-0.16370144721659585,-0.7200028285628974,3.036650481906392,0.2161973812631004,0.0753444403399044,-0.08257513920760573,-0.20752443658729192,0.12502292069019916,-0.5818407514664017,0.7030287800746038,1.5172128566224927,-2.4136633602721957,0.8596815300486043,0.9497455292544004
Electricity production from natural gas sources (% of total),Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711663371928834,9.671955083229266,2.2623742955466994,1.5420758023434011,-0.24351602386530047,0.49857823459099926,-1.9262331632331993,3.6832143725858,6.485090148695299,-1.6817394180272984,-1.5224914382270995,-0.7139368723162995
Electricity production from natural gas sources (% of total),Mozambique,-0.011079058489066984,-0.16986744598684891,-0.0031971919131452003,-0.005313274518113302,-0.003799128335214598,0.014638396654746401,-0.003961059182032302,0.0322522832185485,-0.0070665501695824015,0.0015941277665567008,0.007919395830381204,0.017123824785925792,-0.008586149655957095,0.03726211655316421,0.010831092780252988,0.01963221199748702,2.204600518721823,6.4993574649840795,3.9833665873963504
Electricity production from natural gas sources (% of total),Myanmar,2.467305655234199,14.263804122817504,-8.557529909788705,-12.508165770253598,0.26633134294250027,-4.6711156086984005,4.366805000381902,-0.23296988957019948,-9.432990008459,-6.975083532384403,-3.300551706499398,-0.9045579598026983,-11.343660480417,5.6849270005709975,-6.8957810377910995,3.8852170302861992,2.8361133326603003,12.342003031374098,3.861153362491102
Electricity production from natural gas sources (% of total),Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Netherlands,3.443952244339499,-2.507502227921094,2.9441401882944973,-1.5063549837853003,-0.07333538462069811,0.1857233971792951,-0.7664565569147967,2.4392169055071022,-1.6229534534013013,0.1721819496961956,0.19687654418340372,0.8965109187949025,1.6681253864685957,2.583499896010103,-2.198965263225304,-6.175647860464501,0.3546186465272001,-5.3225589904797985,-7.539721887075402
Electricity production from natural gas sources (% of total),New Zealand,7.161694267897101,-5.0124022482787005,5.260618472761703,-1.1602308262249004,6.5721604741452,-5.752690911560499,-1.2024148916599025,-7.512345873668497,5.422475731235597,0.6766905091331026,4.4725723253609,-2.774222392177002,-3.740410158074198,1.531725145208,-3.118116987014602,1.0539769579728997,0.06329044817210061,-3.9227534837730005,-0.6246203715355989
Electricity production from natural gas sources (% of total),Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Nigeria,19.554730438030695,-3.5147047173864934,0.0047494892448014525,-0.0030792254446012635,-0.000749641403999135,-0.0014117663021053772,1.3171686577706012,3.4998973399412066,0.4000656447223889,5.899730120036708,0.0009875304879045643,-0.0010654229475051125,4.200561270003206,-1.5014835112124132,2.640336751848608,2.0478368221771035,1.2737359631088907,0.8485998195600075,-0.6038121238009069
Electricity production from natural gas sources (% of total),North America,0.6302638606253002,0.983727708758801,0.3016658216905004,0.7323747568414998,1.2951647793646988,0.41279095436210156,-0.9837615547131016,0.9885726032569018,0.6914524724679971,1.3390012795269008,1.1705745007199013,-0.17067140859370156,1.6700910299458016,0.7436699935655007,0.725818981422897,4.787370051708503,-2.3836394567553008,-0.1359475095194007,4.407064776436901
Electricity production from natural gas sources (% of total),North Macedonia,0.0,0.0141884222474461,0.044095127220716505,-0.0436014176226186,0.0010361957244026006,0.0006993378380323982,-0.001576466239086199,0.0001580508686053004,-0.0149992500374981,0.0,0.0,0.0,0.0292911540714704,0.31506146300841964,0.9576151296281998,3.4568952363644105,1.1814061340919197,-2.2930789422481603,-0.40595744377916976
Electricity production from natural gas sources (% of total),Norway,-0.05384960507188599,-0.02291538863537501,0.03829868578465201,-0.080910808884251,0.04892955799217899,-0.04496127730753999,0.128279341271166,0.05936322582388798,-0.06643559652653996,0.11530933612276101,0.17275912308198,-0.249681105071846,2.920957916703904,0.7150667498412404,-0.7103270343375203,-1.4431780712495499,0.04794068448367006,-0.0010608219588199574,-0.03587632196585
Electricity production from natural gas sources (% of total),OECD members,1.0756464818887004,0.8231090940948995,1.0630950645025994,0.5297616905423013,0.9140264796715005,0.7588818877185979,0.21470429958820247,0.791444509692699,0.5292173058534004,1.1845721451628997,1.4015526883542009,0.5170173625679979,0.8788320079828011,0.6495984894562987,0.8120237275913027,1.0557949001131988,-1.2058795244185987,-0.007956654508902261,1.8790219369364003
Electricity production from natural gas sources (% of total),Oman,0.9845021708404005,-0.1313133669736004,-0.09089736267620196,-0.4776046624823067,-0.49851541147369005,-0.3394870218883028,-0.0004146853396065353,0.002914765960909449,15.908854305574096,0.10207872943369978,-0.1260960004466085,-0.05786199820589388,0.027667031710507217,-0.09839686189020824,-0.09992992124119837,-0.07310544967299393,-0.19216277443530316,0.011644356950995416,-0.03559703319169216
Electricity production from natural gas sources (% of total),Other small states,0.27028839660270165,0.9098067975133972,-0.7354489432990974,0.23799720362239896,0.9830382768072994,0.34673726065960153,-0.26905306368399806,0.8336513351896997,2.301821746177694,1.0941948530026053,-0.640063153513303,-0.014853873370398674,1.8282832990112965,-0.27720002756699813,1.9289252881476031,1.6777580161562966,-0.939119969883599,1.8358055469364984,1.776359393676799
Electricity production from natural gas sources (% of total),Pakistan,-2.0168091671524024,4.254655989009503,0.4680975876261968,2.221141868035801,2.341024800932704,1.3572568449994975,12.839780317878898,2.2549189732580004,-6.672534991631899,-7.632725930493102,-2.046262107420098,-2.0224193171322966,-2.9477185585263044,-2.0273442595942974,1.6588736715037982,-0.8686131173246991,-2.5835982917554006,0.8746638041037009,-0.7751612524313991
Electricity production from natural gas sources (% of total),Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Peru,0.27639473058093,2.14585536401822,0.5019707748509901,-0.5072705490753,0.24935695915189982,0.7747496515554406,0.7639488923774893,3.8735646646258104,8.221279957874652,-0.19608167722750025,9.832695737272097,3.7013923266188016,0.49324963050650084,2.394027911872797,1.597549677492303,3.4976003733540963,2.3557634493998023,4.1756162743606,-0.6646829228611963
Electricity production from natural gas sources (% of total),Philippines,-0.0243028233096316,0.017949335215919703,-0.0094848681013084,-0.001081613839472903,1.7648020584782556,16.29451146432296,6.721813234261102,-2.687383261712899,7.675851991109699,-0.9851247798660019,2.6973438689746025,0.6669010037470997,-0.06952207821460377,-3.304471106945698,0.9538455770069021,-2.830104619001002,-1.969879071548199,-0.7757031378990007,-1.2838367500685983
Electricity production from natural gas sources (% of total),Poland,-0.076210666726996,0.06979433708368599,0.22050704736276003,0.20530839623593294,0.29672389685856504,0.5975806919715211,0.07410270780587003,0.49749129113217005,1.21049699568866,-0.47566144018595,-0.02515517206493012,0.20062682565396006,0.14329217892851975,-0.11334082576488003,0.5142627274642004,0.30252113480497966,-0.65811976399507,0.1483609136671502,0.52508672401241
Electricity production from natural gas sources (% of total),Portugal,0.260752373139576,4.925974950992324,13.627645607778398,-2.3567505026932984,-0.8364129334624,4.175066517388901,-3.158628499117601,9.4381550156995,3.3820653147363977,-4.0482005190336,2.5756619137392995,5.4374305189414045,-3.6907359918909037,-1.9806315403327979,0.9951387639389999,-5.335086369848803,-9.108203237935598,-1.1505633089437008,7.443644151509501
Electricity production from natural gas sources (% of total),Post-demographic dividend,1.069304035571001,0.6758139514351988,1.0170431584436006,0.32628426799309906,0.7998400437295992,0.6430042129353026,-0.018376496260302133,0.8995778142506019,0.5016601950274975,0.9414411258596012,1.3295407442178018,0.43857117858389927,0.6074811030676983,0.7538376187136997,0.768311069291201,1.250400445997201,-1.4022565011465993,-0.1579791589497006,2.1217393611998006
Electricity production from natural gas sources (% of total),Pre-demographic dividend,3.1465092002773005,-2.228785299590303,0.726611020424901,-1.0997704616479993,-1.1139899765560006,1.3497517586491004,-0.6997538814643995,0.5923917386474002,6.5994815718925,2.2262422115795992,-1.4649293622908992,2.389987219991699,-0.7358042901932009,-2.2741036920401996,1.1373824815620992,-1.9421872926223003,-0.5843984791556984,-0.08406444821390124,1.246578801279501
Electricity production from natural gas sources (% of total),Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),Romania,-9.5966418768033,1.356008754038001,-2.363676632258599,0.6938691666637986,-2.344422765845799,1.3935531471915006,1.203587211624999,0.9328111019751013,-2.338864414957502,2.691843896059101,-0.12772194817059912,-3.464365067526,-2.060390053517901,-1.2379019831902998,1.5124107742299007,1.3426377946891996,0.9759922138983992,-3.3817165147818002,1.8089723014017007
Electricity production from natural gas sources (% of total),Saudi Arabia,0.2765812617732024,-1.9401612358199003,-0.5737769187746053,4.1219656275033,6.4380241756106,3.3748358618366012,-1.0008781123407005,2.097569588168902,-0.4487756680208008,-3.2363042490810017,-3.015642317785499,-1.414977086402395,-4.013101807167004,1.328309698016703,-2.803416942638002,1.345999054199396,8.068320782014304,-1.5917557370810016,4.643681935034401
Electricity production from natural gas sources (% of total),Senegal,-6.66691134286667,-1.2880903699856,-4.11550157114087,-1.458175020246242,-0.187032418952618,0.684931506849315,1.6893701691283347,0.32004461377499993,-0.1393148432117699,-0.5050109463358798,-0.3180927893616301,-0.006550284531359862,-0.01089177200830016,1.0163335914700202,-0.69971800807141,2.0268697767904302,0.12624690182288933,-0.011943353731519224,-0.00034030215428071386
Electricity production from natural gas sources (% of total),Serbia,0.0585468304466501,-0.11721196201417006,-0.3170595379252301,0.07667777117901009,0.2750717020436799,0.011398458240590159,0.08372411015197989,0.29128309124640994,-0.9405783569458669,-0.5456561987256481,0.7791431335937848,0.02416903235433998,-0.668113422197459,0.415139401374865,0.4437947004882741,0.0011471127544999682,-0.5514073782896021,-0.06470349862098601,-0.12276078340778096
Electricity production from natural gas sources (% of total),Slovak Republic,0.11128368258444077,-0.1717827194378394,1.72991012445749,-0.008545967890400519,-2.38534665655167,-0.6772696649388896,-0.06270722486890001,0.21560432752570957,-0.9820659222532697,-0.8542583488565905,-0.3144431717206997,-0.2097395537366804,2.0129801782712304,0.4317313611641902,3.1031305646684704,-1.0641562606621005,-1.6789388792342699,-2.42876176547305,0.059222783046579686
Electricity production from natural gas sources (% of total),Slovenia,0.014625750742424594,0.7181021012988226,0.502940952628031,0.8536779373878101,-0.10443931582257981,-0.0733042468900702,0.7044063090536998,-0.3329665556983499,-0.10180431544306989,0.21200694785764984,0.5568520313440901,-0.10875140024334007,0.71257632969257,-0.24392196451898984,-0.29869733404729004,0.3426572103973098,-0.19554526513223003,-1.04057877270106,0.5474916099586902
Electricity production from natural gas sources (% of total),Small states,0.41319706583779947,0.6914396054389016,-0.5523395017007005,0.3554797758212018,0.8284965224210978,0.10799344766410002,0.23645512139979985,0.5753942186374985,1.997233820885704,0.9309830557644005,0.46323699522879735,0.7110994559022004,1.4453172402413017,0.024489007590496215,1.5566528029661058,1.6222676478006974,-0.7631304295196983,1.556655263647599,1.5307619462523974
Electricity production from natural gas sources (% of total),South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electricity production from natural gas sources (% of total),South Asia,0.7153303364995001,1.714928061653401,0.7102567390730989,-0.48032880293319913,0.12831317385730046,0.9290812839472995,2.0880530796810994,0.6725019601071018,-1.0898503361372,-1.0531700727985012,0.6601338532183014,-1.273604041050401,1.8274739912578006,-1.0783621903312017,-1.0163457549732993,-2.6701601714042997,-2.1682983126186706,-0.6585532023905607,0.08099243482381091
Electricity production from natural gas sources (% of total),South Asia (IDA & IBRD),0.7153303364995001,1.714928061653401,0.7102567390730989,-0.48032880293319913,0.12831317385730046,0.9290812839472995,2.0880530796810994,0.6725019601071018,-1.0898503361372,-1.0531700727985012,0.6601338532183014,-1.273604041050401,1.8274739912578006,-1.0783621903312017,-1.0163457549732993,-2.6701601714042997,-2.1682983126186706,-0.6585532023905607,0.08099243482381091
Electricity production from natural gas sources (% of total),Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
