Series Name,Series Code,Country Name,Country Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,United States,USA,9.61108049749619,9.0729041288376,7.78274907846069,7.17447009761883,6.28939972204869,4.90388870987027,6.63207993047882,6.87134694026536,6.5359877340842,6.38210849806987,6.82732746184747,5.77298582418942,5.91101041220544,6.61617925790951,6.02306238593337,7.43610219027027,6.52115580755647,6.3179099039587,6.05379847359067,5.84163825956796
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Canada,CAN,62.0752309623007,61.1398186889819,59.0920663973407,59.7229443211359,59.1993672349223,56.515819458103,58.3131223405494,57.2385003952221,56.8186175222759,58.3248996009824,57.741601864216,58.4755914229945,59.7357667606739,60.4697815942065,58.1844015791844,59.0402343467615,59.7233020917269,58.8880788281009,57.2546166558885,56.7441929808868
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,India,IND,15.5587306531597,15.7953194352181,16.4769896238419,14.814482291075,13.0706632402297,12.5298595136448,11.2070066928528,12.4150901070468,13.2329226554151,15.078473456521,15.5562792717347,15.5257096299858,13.76817487962,12.3335608120336,12.5656513677538,13.3622326287812,11.0893647561237,12.3886605001713,11.0801572565746,9.9820390975008
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,China,CHN,17.4003925053692,17.2537257194371,17.8158458244111,16.4370160501384,16.40538216086,18.7333932498688,17.4090356216191,14.8465397185929,16.0446416658573,15.8777203929188,15.2056173965109,14.7865646491701,16.8778706645304,16.5714641024737,16.9489736500775,14.6241302346658,17.3087339499897,16.7313490296358,18.5524939791678,19.0698129653579
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Australia,AUS,8.69158087716824,9.04276584209114,7.88794937929125,7.95719624607739,7.79552472077155,7.38545916661093,6.98264563854023,7.37762142656379,7.05919469968845,6.70427025535698,6.84321114438806,5.90133303701143,4.89935122370646,4.75704871117919,5.3441308366086,6.59926666062771,5.58564442391322,7.2794356244066,7.40582605613379,5.29618354500626
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,"Korea, Rep.",KOR,1.19641667283631,1.26646676931666,1.98038589524643,1.76531010713255,1.38982275427518,1.34277035747905,0.98027919612861,1.42835913529201,1.18108517997229,0.946957001500487,0.862107539712134,0.852537537713809,0.691541123044763,0.62279155855082,0.741265667843726,0.88414065489479,0.747549135016527,0.797373445549377,0.504153033894765,0.390731684224709
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Japan,JPN,7.71715696808944,8.41054950791482,8.61639790054014,7.90098347945536,7.83371259047948,7.67652861433134,7.37726764404984,8.55908527447316,8.27935153368374,6.77106161426997,7.74286237496495,6.41662223262629,6.94267984463247,7.19751321874745,7.21117410952368,7.74362826265622,7.14401986689784,7.37094939904584,7.75888972257293,8.22909281286162
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Singapore,SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Thailand,THA,8.16989826584448,7.72316735674597,5.74890063518856,3.92496584813248,6.27858757827396,6.15407147041593,6.85331107299129,6.23936811331561,4.80405958942789,4.38587865080146,5.85619351025645,5.65916667829095,4.82479345569981,4.81690634392226,3.47099459635662,5.23299421120449,5.2466915995397,3.37290293808716,3.21062636190829,2.66595409540954
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Vietnam,VNM,70.8687440982059,60.9293330545683,51.1573220213943,58.4659790313681,54.7833289409284,59.4942498693152,50.8380824673148,46.3921808185706,38.5595879590556,31.580811092888,33.7361347593937,34.3764923591213,35.4051991934165,36.0456868049294,29.0296407911236,39.3227765393189,44.8967616844683,41.5460521054904,42.8767957582488,36.6139754571609
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cuba,CUB,0.717739498337866,0.918987699703096,0.685609273395533,0.710736958321833,0.592070250133049,0.490228119484934,0.675202242181031,0.809614168247944,0.562875783548676,0.443227740842133,0.570769324184832,0.68656377666818,0.780587137281521,0.851471749182362,0.557567396677588,0.557432432432432,0.602344258736705,0.663531870428422,0.537023649695342,0.236593059936909
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Mexico,MEX,19.9389946160529,15.7803609703092,13.5076575390556,17.1176439872592,16.1093958915765,13.3194384731854,11.4338216761907,8.41599038172528,10.6093449447141,11.0496554584317,11.8098385582734,10.3064024849965,14.553218350259,9.97856241176602,13.4758671249233,11.9725450948139,10.3776348509901,9.41794528564606,12.9000053068697,9.90396544298671
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Argentina,ARG,32.8789139855925,38.74934299704,35.7171809976761,26.5848111648253,32.3630637723541,41.0841702269323,42.4496465489681,36.7412800173856,30.389856736385,32.23402944327,35.5107655166606,28.2707256900805,25.0131574619256,27.7774588046162,26.8131850586366,30.6425842306356,27.2320408178313,29.3691309912423,29.6079396562957,26.2415750877847
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Brazil,BRA,91.2423869979882,90.5806183478255,90.5892188918035,87.5368969514454,87.2439884210828,81.5432196476189,82.7642469284377,83.8823183902904,82.7963649784619,83.729372036533,83.1801152772114,84.0205595005695,79.8061619592845,83.8812239740325,78.1954260341836,80.5505146147582,75.1581545499291,68.4634457254122,63.2249839583781,61.8484936009848
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,France,FRA,12.9711681986016,12.7279804381456,12.2407178876566,13.9119057165934,12.400034380699,13.6198251926512,10.9092715351408,10.4975209437511,10.471945279668,9.01244726107736,9.88774779078099,10.2179643182762,11.190888920925,10.7407149170001,11.1137102705193,8.05050550438104,10.4846442709979,12.4687030545819,11.2619354468656,9.66114989689331
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Germany,DEU,3.98717247966646,3.16727218979181,3.11672324055216,3.55572849270195,3.79722284833649,3.90677899107385,3.97350993377483,2.9358701000492,3.28846924832885,3.18902240987334,3.16216028271053,3.34073474386227,3.22251647277657,3.22577911269463,3.34401029073562,2.91010954699059,3.48795449225451,3.63349106162463,3.14934929205162,2.9606828432665
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Iceland,ISL,93.1485457739606,93.2151808091658,89.492119089317,84.1263216471898,82.7173347214992,81.8872152371468,82.9016159695818,83.3882352941176,82.7322277629595,80.8081970987796,73.4441087613293,70.0843282959005,75.4660836825166,72.9416656766069,73.8144088164605,72.6686421474638,70.3003020115106,71.0035327886951,71.0312862108922,73.3070908027023
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Italy,ITA,17.5594616496378,16.8758417030391,16.2504188760324,17.4982160421207,16.3735779299921,17.2166358948708,14.2390787368664,12.8092273943509,14.3141623588041,12.1503166689125,12.0231010981797,10.6468714108662,13.2757306388286,17.0419824162866,17.108641008391,15.2414118836646,14.0851939804506,18.330097357151,21.0505688273958,16.1733472556666
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Russian Federation,RUS,18.1203215444724,18.7936733503446,19.1841092050366,18.9853397480561,18.7202499121474,19.5538678987511,18.2407299125616,17.0356808497607,18.9076303493368,18.1543779746604,17.4423085630342,17.4707099572824,15.8665332602744,17.5934427223005,16.0679885263812,15.7496526593992,15.5144471263325,17.1286766409257,16.49831079332,15.764768590768
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Spain,ESP,22.9492688835693,18.3735401565978,17.5751840820716,11.0878996487512,12.790092385966,17.5434531701185,8.84639271081249,15.7329789011826,11.2357763544091,6.35457513517249,8.78233451292704,9.04753858845278,7.51307166423348,9.0489226330991,14.1807455081791,10.4948667903805,6.98947411394085,13.0984739469523,14.2459146969074,10.1298813500749
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,United Kingdom,GBR,0.971335163592537,1.19394008820666,1.41741834889318,1.46091718001369,1.35853088480801,1.06075822244539,1.24468596835632,0.816003479457043,1.23773889664126,1.24473352789144,1.16742495488397,1.29195284130381,1.3359145596757,1.40134183573636,0.94193057456444,1.56062358990143,1.46810041417932,1.32330725540336,1.75756726206631,1.869745150971
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Albania,ALB,95.7204948177867,96.1744452945677,96.3202192209826,97.3291582243507,96.1490163248221,95.3083109919571,93.9539860888176,97.8565705128205,97.5026757046022,98.713944515892,98.3164373642288,97.4825174825175,100,99.9807766243752,99.9867864693446,98.5922214268671,100,100,100,100
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Algeria,DZA,0.653626416190568,0.348885891054566,0.924254148396527,0.81997010946399,0.212498032425626,0.259154929577465,0.206163194444444,0.896148253356329,0.8032,1.63644405130473,0.618861068528928,0.607592214216582,0.703350233621632,0.794784551050622,0.380460926225565,0.980009370607528,1.08368033172465,0.55101018533979,0.395379969490365,0.210761940754092
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Angola,AGO,89.9805447470817,76.3525305410122,80.4248861911988,66.9662921348315,63.1141868512111,62.0879120879121,64.7592067988669,62.2055137844612,78.405017921147,79.6482412060302,80.6110102843315,77.6188995958968,75.4090471607315,65.3431890179514,67.9574233804368,70.9078039285082,60.7994842037395,58.0209347614411,53.1751054852321,53.1749283080705
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Arab World,ARB,5.2646147177812,5.13594839528354,4.77622531254643,4.8147210962451,4.38936134503233,4.49702696534352,3.65106258058486,3.81062394712385,3.75890025354014,4.32286023693059,3.97078183544413,3.96372413879962,3.17926904335477,3.10696289318962,3.54752325596881,3.24906136651157,3.21002534852469,3.39073692282829,2.83490847880908,2.43845551579809
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Armenia,ARM,25.2977148374638,23.0552330403052,24.8263608463899,20.9900297358755,21.1648204095334,16.8494342906876,30.0416742163435,36.0298127613161,33.134328358209,28.0671204685769,30.7187342198283,31.4174296371651,31.1438474870017,35.6021865632164,39.3775997535049,33.4993270524899,28.8949726231956,28.1841763942931,25.7032258064516,28.2856776509809
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Austria,AUT,63.8668010602158,64.8379276286253,66.4693257020211,67.9267641364577,69.8734008083642,66.2469091325921,66.2652785556617,57.1716267621392,59.3433202040421,57.5232217346132,57.2456089650965,58.7925426418088,59.3996497698709,61.6683756559503,56.470986545765,54.989401336074,63.753456556542,65.132455460883,66.5573876915087,59.9970856337937
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Azerbaijan,AZE,9.0009949084099,10.1686861487289,10.8400933437049,8.2856514084507,8.20364725386384,6.85819715340011,10.8015614138281,11.5991731654609,12.670161883738,13.1558237145855,10.2595444729658,10.8207076486474,10.3128032158204,12.2323510705957,18.4179583110636,13.1861633980487,7.92152427353402,6.37578145071508,5.25719831769654,6.63075178224238
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bahrain,BHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bangladesh,BGD,6.44064842252048,6.06341710237814,6.71479583915541,5.76470588235294,4.74922325787838,5.70952161913524,4.01285829091883,3.79971590909091,3.03447717052222,2.83207925284531,2.53631776776946,2.41573939687147,2.77631655853644,1.12166124216586,1.78720274577102,1.9749507394741,1.60001647378609,1.68298192771084,1.0529143164115,0.959143210587856
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Belarus,BLR,0.0674308833445718,0.0805925471082626,0.119189511323004,0.071654849901946,0.103444312478449,0.119698360132466,0.109615966132446,0.10515642017501,0.105735341236783,0.116275314104842,0.110024834176857,0.109962612711678,0.111275964391691,0.144851198314459,0.128958303481874,0.130434782608696,0.227280106496964,0.43799790522741,0.348351806535195,0.313948711930051
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Belgium,BEL,0.318081396896377,0.391723712770193,0.473956746877856,0.40903965645467,0.555736774068839,0.560940242692513,0.444779401771705,0.295592441449959,0.37580169051486,0.336020721277812,0.425617679138806,0.444429211223837,0.490530371008459,0.365231721711244,0.332505621689597,0.220190082458939,0.43738743705664,0.462489654836668,0.408380185169646,0.457238166446195
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Benin,BEN,0,3.38983050847458,2.53164556962025,2.77777777777778,2.38095238095238,3.03030303030303,3.17460317460317,2.5,1.23456790123457,0.934579439252336,0,0,0,0,0,0,0,0,0,4.09356725146199
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bolivia,BOL,44.0086473131563,45.0748847926267,41.9407008086253,46.0190672507086,50.1288659793814,53.4924623115578,52.6529636711281,45.8679593721145,47.5127128012381,40.1143790849673,40.7358490566038,40.4429717474712,39.7111913357401,37.5102107498775,32.1971373764202,32.5069252077562,30.7009528782143,31.4321140731556,25.7110222729869,28.8813320825516
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bosnia and Herzegovina,BIH,70.2452316076294,53.1089560752995,50.2038118321031,54.4809927122316,48.8445680314508,48.702763677383,48.8456189151599,39.9520681697142,46.9751728472659,47.595619742898,44.0078142610264,33.9528173794976,32.834109154692,39.8200153178453,46.8698902125672,28.7107329842932,29.93182786536,41.4646725116039,36.7264851485149,35.5173075692623
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Botswana,BWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Brunei Darussalam,BRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Bulgaria,BGR,6.83350500983238,6.46160343492645,7.46570884458694,7.24111628396328,6.57629287014712,3.98998483943584,5.20287414925656,7.15601965601966,7.64737121614445,9.86309469662513,9.31387631312909,6.69352772666931,6.33411089179975,8.18763124985253,10.9894169546037,5.8313175939068,6.92586788037528,9.47317095822982,9.81311398555203,11.6142136145419
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cambodia,KHM,0,0,0,0,0,0,3.98351648351648,5.3735255570118,3.43558282208589,4.5643153526971,4.32569974554707,3.35120643431635,3.10391363022942,3.71248025276461,3.2,4.90566037735849,36.0529986052999,57.1428571428571,60.4833442194644,45.4855583352286
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cameroon,CMR,98.8624612202689,98.849104859335,98.3585858585859,98.7559241706161,98.9080459770115,98.1078791301892,96.4242424242424,95.7654723127036,95.3771289537713,94.2057942057942,76.2240501370936,73.3740225061987,74.4939271255061,69.4449247795262,72.2156297677573,74.2611045431515,74.010582010582,74.1016333938294,74.1547464239272,74.9926013613495
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Central Europe and the Baltics,CEB,9.64465923324817,9.69066625729199,10.5515193511593,10.6637241433067,9.34513868054456,9.20002374494278,9.17739176983483,7.4686318341319,9.39858587697737,10.3679403973937,9.50291380818395,8.19339798660813,8.80254986391176,9.80029373756797,11.4637024289256,7.95841507296245,7.87982419584205,9.91189854644458,10.6711593025786,9.13311161688085
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Chile,CHL,54.7977743793317,56.900021022915,44.9012926300375,35.3998437092993,46.1999101751584,49.3828031318333,50.9834901879966,46.2832859979927,42.9210279643806,50.4591875619236,52.6554591467824,39.5323796339025,40.5215730939301,41.6587068937123,35.9350696627726,31.970842907796,28.8999440868231,27.0129336891809,32.2765000139731,31.6778754957751
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Colombia,COL,81.8481619851483,70.5615962336061,68.5613738111678,78.7936107608239,74.3744927536232,73.1964458358271,75.4140579903201,77.7250166519843,80.607011404091,79.0730476587798,79.4978145633777,80.4813124728379,82.9543423075548,71.8297782988329,67.9876817447496,80.1213015326613,76.3290448843402,70.9666273143482,70.9061345580579,64.9593578393729
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,"Congo, Dem. Rep.",COD,99.7053527582256,99.6232401348404,99.5981387478849,99.5476818695816,99.9498495486459,99.9161355249916,99.8688524590164,99.8861233121848,99.8867657466384,99.9050718741524,99.3901630650935,98.896219233697,98.7150615975626,98.9050165520754,98.9120809614168,98.885934928472,99.6584340514976,99.6730443206588,99.7737556561086,99.7092373070901
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,"Congo, Rep.",COG,99.5633187772926,99.5584988962472,99.4186046511628,85.5855855855856,99.6621621621622,100,100,85.7142857142857,83.1234256926952,81.986143187067,82.1192052980132,82.3095823095823,81.3449023861171,61.2244897959184,54.719387755102,61.1755607115236,58.0588235294118,56.8168519602106,54.7126436781609,53.3448673587082
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Costa Rica,CRI,79.3835901707622,85.6888255212974,79.1982264917791,83.1337002266106,82.1505997976586,80.9191994069681,79.3355481727575,80.7996779820207,81.1077297626293,79.4915254237288,75.8997355409911,74.7955801104972,77.9607346421786,77.593984962406,75.7800271313785,72.5691619202604,71.092982111264,66.9369809477284,65.743368894979,74.6115427302997
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cote d'Ivoire,CIV,54.6961325966851,46.6137434879682,34.2366981601193,36.412705003114,36.75,36.8474923234391,32.6596146581035,36.0133674071162,31.7241379310345,25.2948424573139,26.7020335985853,31.9126265316995,32.7241379310345,36.2970533128939,27.1248952221291,29.0867355304148,25.4988597491448,20.9934640522876,23.0871349263819,15.5206061301802
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Croatia,HRV,70.3750111876846,57.1749535996874,52.5755194691811,56.46143176389,57.2937938382314,56.2289562289562,46.0527351436442,41.3735597331716,54.8823487083543,53.886804013173,51.2032809719105,37.4651255480271,45.2312025663094,55.4151084517577,61.6788321167883,44.7616506581288,45.6622297743793,61.8197461819746,67.0363203334326,56.869549741947
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Czech Republic,CZE,3.08509471507137,2.64571686625037,2.16018816538747,2.62005330507022,2.4111588100561,2.76692620632055,3.27916310283571,1.6699671561051,2.40959541711421,2.90488337747617,3.0482702560547,2.38024702611549,2.4299177621706,2.97554880439044,3.26917666916729,2.26214621554347,2.4559622550094,3.1787740675286,2.24334868854,2.17270262418902
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Denmark,DNK,0.0354596692919264,0.04287487306781,0.0656726582832681,0.0796505652620761,0.0832108285024824,0.0742134697447587,0.0814518797566625,0.045468323734465,0.0667721832030864,0.0634552778237599,0.0504264322202977,0.071217824804151,0.0710072099628578,0.0522221916829288,0.0540373629766867,0.0482556984302705,0.0553727891599622,0.0374176093025933,0.046607009694258,0.0621826095968494
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Dominican Republic,DOM,13.0461073318216,9.19016030956329,10.9641191586561,14.0177048647771,8.90363927672236,7.20924783253925,8.69938474746029,11.9343852088691,16.3011213720317,17.6286819398988,15.2300041442188,13.9841512951988,11.4619262403821,12.8904031800114,11.7428514562463,11.7420716191895,12.9487626350645,12.7249986404916,8.96840674895255,6.36614834480143
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Early-demographic dividend,EAR,22.0208839233017,21.2997847234713,20.7776792522343,19.9473497731933,18.9337321927687,17.9782450739951,17.5104948372497,17.3497761593976,17.8892606324279,18.3406678838706,18.7086164172246,17.3249794440879,16.7413560552756,15.7848752173254,16.1682399480285,16.3502405037692,15.3794910727336,15.7930185056518,14.6787959264835,14.0032796053453
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,East Asia & Pacific,EAS,12.2596713102422,11.9946581561347,12.3317974967203,11.6077322837318,11.5082663285555,12.44772879479,11.8032357101441,11.2360859621625,11.8330127365536,11.4300921522589,11.6018458814287,11.2548100455432,12.6184751809591,12.6567865077056,12.9185180667444,12.0503601975929,13.8097936071215,13.6721717834146,14.9625500671711,15.2284389605397
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,East Asia & Pacific (excluding high income),EAP,17.5823408805446,16.6853925491829,17.1315741649581,16.3030595589676,16.27432943449,18.2123431908716,16.882238797443,14.7095150527603,15.5719597613584,15.3608176755318,14.9389805183988,14.5866365406282,16.4497655733619,16.1406554519306,16.3382015585019,14.5884299261928,17.0679278500858,16.5384577405648,18.1432569628771,18.3951231011475
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,16.9363501235357,16.1637017394505,16.6366432875373,15.8372158891111,15.8603750692913,17.8380246636106,16.5264561083217,14.3392037393991,15.2297713166562,15.0375843390985,14.6637069359215,14.3208353162324,16.1948177987914,15.9295636974094,16.134483564286,14.395073984277,16.8889023483767,16.3630107900354,17.9924374153496,18.283151677111
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Ecuador,ECU,67.9229122055675,63.0573248407643,59.742883379247,69.6255335661622,71.7018469656992,63.9909502262444,63.2991251682369,62.1946994630175,57.5734037595153,54.3037475345168,50.6571936056838,55.197898851698,60.0201945049689,49.66341752383,44.2667486800964,54.1910046728972,53.5650194773931,47.457117062895,47.138684329617,50.7007355787844
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,"Egypt, Arab Rep.",EGY,20.955749002539,20.5158485657561,19.4104754947114,21.4015621578217,17.5281215208016,18.1671909896496,14.4175355981612,13.6778626435393,12.481860630411,11.6330849204159,11.1994939648375,12.3952081451942,11.2042124542125,9.25395683453237,8.88716313796016,8.21696758700431,7.97009014262458,7.94525438857483,7.90393137955683,7.38115256323601
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,El Salvador,SLV,55.7430432208407,39.8494143892917,41.4834437086093,47.9641693811075,34.7941960319811,29.6107860595268,27.4523981682333,33.1374321880651,30.8307418924922,34.6050176238855,34.6949602122016,29.9260024092239,34.1487935656836,25.9841160220994,34.8262032085562,33.0593457175736,29.613596280263,28.5395408163265,27.6072633777921,22.5914175989314
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Eritrea,ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,Estonia,EST,0.0219707788641107,0.0325450206118464,0.0469428470836756,0.0483792936623125,0.0587337013978621,0.0825179771307321,0.070364723818459,0.127965350920366,0.213509316770186,0.215580597746203,0.143855322646938,0.172272354388843,0.264625271713449,0.364506207996355,0.208269052761493,0.232684402388893,0.350965154173978,0.195856873822976,0.216937168568215,0.259191705865412
