Series Name,Country Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Morocco,0,0,0,0,64000000,206000000,194000000,203000000,199000000,206000000,183000000,279000000,298000000,391000000,659000000,692000000,728000000,1481000000,1924000000,2525000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,7000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Netherlands,1736000000,1925000000,2216000000,2417000000,2830000000,3185000000,3864000000,3890000000,5212000000,7357000000,7945000000,7476000000,9429000000,10738000000,11092000000,12265000000,12410000000,12069000000,11596000000,13602000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",New Zealand,2657000000,2755000000,3135000000,3375000000,3629000000,3471000000,3358000000,3291000000,3617000000,4276000000,4543000000,5053000000,5829000000,6943000000,8124000000,8708000000,8910000000,9089000000,10140000000,10865000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Nicaragua,436000000,447000000,335000000,200000000,293000000,302000000,341000000,453000000,489000000,623000000,634000000,624000000,660000000,770000000,850000000,856000000,1307000000,1723000000,2000000000,1997000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",North America,77849000000,76900000000,76844000000,81852000000,85644000000,81120000000,90561000000,91711000000,96633000000,104337000000,114356000000,123641000000,145282000000,167619000000,197809000000,228215000000,256640000000,300283000000,335234000000,359458000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,3000000,9000000,85000000,164000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Norway,312000000,252000000,281000000,298000000,287000000,282000000,325000000,548000000,611000000,832000000,1024000000,1278000000,1310000000,1204000000,1229000000,1650000000,1905000000,2216000000,2475000000,2712000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",OECD members,138080000000,144432000000,151227000000,161717000000,178037000000,182173000000,207722000000,227430000000,260724000000,296423000000,330596000000,378803000000,430640000000,486692000000,580401000000,682287000000,784844000000,897069000000,995269000000,1116928000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Other small states,583000000,640000000,994000000,1454000000,1774000000,1947000000,1916000000,1898000000,2001000000,2213000000,3204000000,4183000000,4716000000,5589000000,6118000000,6546000000,7446000000,7318000000,7521000000,7561000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397000000,802000000,840000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Panama,18000000,21000000,23000000,29000000,24000000,23000000,18000000,21000000,24000000,23000000,24000000,19000000,16000000,23000000,22000000,23000000,26000000,35000000,148000000,469000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Paraguay,32000000,36000000,36000000,36000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Peru,137000000,155000000,127000000,140000000,159000000,164000000,187000000,197000000,154000000,349000000,349000000,418000000,461000000,461000000,674000000,676000000,729000000,1158000000,1747000000,1732000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Philippines,6534000000,7237000000,8914000000,10594000000,11626000000,10442000000,10242000000,9822000000,10282000000,9921000000,10519000000,10274000000,10785000000,10389000000,10012000000,10125000000,10490000000,9854000000,10640000000,12279000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Poland,133000000,171000000,224000000,197000000,226000000,458000000,488000000,579000000,1125000000,1646000000,2249000000,3078000000,4456000000,6303000000,7968000000,10806000000,14842000000,14628000000,17660000000,20851000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Portugal,1031000000,1127000000,1170000000,1364000000,1545000000,1707000000,1933000000,1980000000,2445000000,3529000000,4720000000,6126000000,7843000000,10007000000,12205000000,12575000000,13748000000,15741000000,15991000000,15712000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Post-demographic dividend,128784000000,135262000000,141656000000,152270000000,168017000000,170062000000,195928000000,214629000000,246592000000,279676000000,312922000000,356711000000,407432000000,457971000000,547696000000,640390000000,736290000000,845044000000,933360000000,1041391000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Pre-demographic dividend,562000000,537000000,562000000,556000000,611000000,667000000,580000000,969000000,1312000000,1304000000,1960000000,1401000000,1556000000,1787000000,1920000000,1981000000,2045000000,2471000000,4504000000,4980000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Romania,0,11000000,11000000,0,0,0,3000000,3000000,4000000,6000000,4000000,38000000,29000000,19000000,417000000,1587000000,2860000000,5192000000,8322000000,9569000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,1000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Senegal,47000000,48000000,49000000,50000000,53000000,62000000,70000000,57000000,45000000,55000000,55000000,40000000,43000000,53000000,77000000,80000000,49000000,63000000,66000000,70000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,21000000,29000000,35000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Slovak Republic,0,0,0,0,0,154000000,152000000,101000000,26000000,38000000,404000000,483000000,524000000,543000000,685000000,1221000000,1371000000,1505000000,2020000000,2174000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Slovenia,0,0,0,31000000,70000000,72000000,102000000,122000000,121000000,114000000,112000000,113000000,290000000,192000000,231000000,318000000,430000000,481000000,519000000,547000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Small states,853000000,919000000,1217000000,1675000000,1999000000,2146000000,2004000000,1973000000,2127000000,2357000000,3378000000,4340000000,4838000000,5792000000,6298000000,6775000000,7730000000,7595000000,7789000000,7855000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",South Africa,60000000,146000000,231000000,197000000,307000000,307000000,259000000,265000000,274000000,278000000,282000000,286000000,299000000,312000000,320000000,327000000,332000000,383000000,2251000000,4763000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",South Asia,924000000,1039000000,1129000000,2424000000,2975000000,3994000000,5192000000,6876000000,8562000000,11045000000,15374000000,19278000000,23286000000,30557000000,34168000000,42638000000,52338000000,59897000000,68222000000,75569000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",South Asia (IDA & IBRD),924000000,1039000000,1129000000,2424000000,2975000000,3994000000,5192000000,6876000000,8562000000,11045000000,15374000000,19278000000,23286000000,30557000000,34168000000,42638000000,52338000000,59897000000,68222000000,75569000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Sri Lanka,0,0,0,3000000,11000000,11000000,14000000,14000000,15000000,20000000,21000000,20000000,27000000,43000000,103000000,143000000,188000000,281000000,333000000,421000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Sub-Saharan Africa,854000000,940000000,1146000000,1079000000,1361000000,1460000000,1298000000,1690000000,2064000000,2043000000,2799000000,2226000000,2442000000,2676000000,2914000000,2981000000,3254000000,3891000000,7920000000,11206000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Sub-Saharan Africa (excluding high income),629000000,690000000,826000000,780000000,930000000,982000000,846000000,1241000000,1594000000,1590000000,2353000000,1758000000,1956000000,2189000000,2361000000,2485000000,2749000000,3391000000,7415000000,10647000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Sub-Saharan Africa (IDA & IBRD countries),854000000,940000000,1146000000,1079000000,1361000000,1460000000,1298000000,1690000000,2064000000,2043000000,2799000000,2226000000,2442000000,2676000000,2914000000,2981000000,3254000000,3891000000,7920000000,11206000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Sweden,2263000000,2977000000,3098000000,3056000000,4556000000,4261000000,4785000000,5191000000,8053000000,8429000000,9348000000,11269000000,12337000000,13952000000,15703000000,17625000000,19378000000,21327000000,21977000000,27130000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Switzerland,623000000,683000000,707000000,771000000,857000000,899000000,936000000,971000000,1003000000,1054000000,1182000000,1229000000,1289000000,1310000000,1410000000,1628000000,1926000000,2217000000,2634000000,2853000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Tanzania,0,0,0,0,0,0,0,0,0,0,1000000,2000000,3000000,5000000,25000000,34000000,32000000,36000000,40000000,42000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Togo,0,0,0,0,0,1000000,1000000,2000000,2000000,2000000,3000000,10000000,2000000,4000000,4000000,5000000,5000000,5000000,5000000,5000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Trinidad and Tobago,17000000,18000000,18000000,18000000,20000000,29000000,26000000,12000000,23000000,22000000,45000000,19000000,20000000,19000000,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Tunisia,0,0,0,0,23000000,24000000,30000000,33000000,44000000,42000000,38000000,43000000,39000000,97000000,140000000,111000000,201000000,369000000,532000000,489000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Turkey,260000000,377000000,331000000,235000000,275000000,336000000,283000000,229000000,227000000,187000000,278000000,606000000,1151000000,2183000000,3916000000,5760000000,7351000000,9800000000,11983000000,16511000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Ukraine,0,0,3000000,3000000,6000000,16000000,22000000,31000000,33000000,38000000,35000000,326000000,309000000,182000000,239000000,254000000,755000000,1310000000,1689000000,1706000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Upper middle income,22680000000,24334000000,24584000000,26615000000,29042000000,32055000000,34066000000,37421000000,39775000000,45930000000,50418000000,61020000000,77949000000,103543000000,141985000000,176878000000,220559000000,298167000000,355506000000,435197000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Uruguay,41000000,31000000,43000000,47000000,35000000,37000000,39000000,38000000,36000000,39000000,50000000,137000000,841000000,835000000,968000000,973000000,1122000000,1223000000,2159000000,3902000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)","Venezuela, RB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",World,162041000000,171739000000,180233000000,196223000000,217095000000,224461000000,253263000000,277856000000,316183000000,359313000000,405335000000,467437000000,543399000000,631821000000,765437000000,911584000000,1067911000000,1267134000000,1435701000000,1644540000000
"Electricity production from renewable sources, excluding hydroelectric (kWh)","Yemen, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electricity production from renewable sources, excluding hydroelectric (kWh)",Zimbabwe,0,0,0,0,0,0,0,0,0,0,103000000,63000000,79000000,57000000,94000000,131000000,168000000,166000000,144000000,129000000
